divNormal,drugSwitch,id,ProgCont,ProgAdap,0~ContRes,0~ContAll,0~AdapRes,0~AdapAll,20~ContRes,20~ContAll,20~AdapRes,20~AdapAll,40~ContRes,40~ContAll,40~AdapRes,40~AdapAll,60~ContRes,60~ContAll,60~AdapRes,60~AdapAll,80~ContRes,80~ContAll,80~AdapRes,80~AdapAll,100~ContRes,100~ContAll,100~AdapRes,100~AdapAll,120~ContRes,120~ContAll,120~AdapRes,120~AdapAll,140~ContRes,140~ContAll,140~AdapRes,140~AdapAll,160~ContRes,160~ContAll,160~AdapRes,160~AdapAll,180~ContRes,180~ContAll,180~AdapRes,180~AdapAll,200~ContRes,200~ContAll,200~AdapRes,200~AdapAll,220~ContRes,220~ContAll,220~AdapRes,220~AdapAll,240~ContRes,240~ContAll,240~AdapRes,240~AdapAll,260~ContRes,260~ContAll,260~AdapRes,260~AdapAll,280~ContRes,280~ContAll,280~AdapRes,280~AdapAll,300~ContRes,300~ContAll,300~AdapRes,300~AdapAll,320~ContRes,320~ContAll,320~AdapRes,320~AdapAll,340~ContRes,340~ContAll,340~AdapRes,340~AdapAll,360~ContRes,360~ContAll,360~AdapRes,360~AdapAll,380~ContRes,380~ContAll,380~AdapRes,380~AdapAll,400~ContRes,400~ContAll,400~AdapRes,400~AdapAll,420~ContRes,420~ContAll,420~AdapRes,420~AdapAll,440~ContRes,440~ContAll,440~AdapRes,440~AdapAll,460~ContRes,460~ContAll,460~AdapRes,460~AdapAll,480~ContRes,480~ContAll,480~AdapRes,480~AdapAll,500~ContRes,500~ContAll,500~AdapRes,500~AdapAll,520~ContRes,520~ContAll,520~AdapRes,520~AdapAll,540~ContRes,540~ContAll,540~AdapRes,540~AdapAll,560~ContRes,560~ContAll,560~AdapRes,560~AdapAll,580~ContRes,580~ContAll,580~AdapRes,580~AdapAll,600~ContRes,600~ContAll,600~AdapRes,600~AdapAll,620~ContRes,620~ContAll,620~AdapRes,620~AdapAll,640~ContRes,640~ContAll,640~AdapRes,640~AdapAll,660~ContRes,660~ContAll,660~AdapRes,660~AdapAll,680~ContRes,680~ContAll,680~AdapRes,680~AdapAll,700~ContRes,700~ContAll,700~AdapRes,700~AdapAll,720~ContRes,720~ContAll,720~AdapRes,720~AdapAll,740~ContRes,740~ContAll,740~AdapRes,740~AdapAll,760~ContRes,760~ContAll,760~AdapRes,760~AdapAll,780~ContRes,780~ContAll,780~AdapRes,780~AdapAll,800~ContRes,800~ContAll,800~AdapRes,800~AdapAll,820~ContRes,820~ContAll,820~AdapRes,820~AdapAll,840~ContRes,840~ContAll,840~AdapRes,840~AdapAll,860~ContRes,860~ContAll,860~AdapRes,860~AdapAll,880~ContRes,880~ContAll,880~AdapRes,880~AdapAll,900~ContRes,900~ContAll,900~AdapRes,900~AdapAll,920~ContRes,920~ContAll,920~AdapRes,920~AdapAll,940~ContRes,940~ContAll,940~AdapRes,940~AdapAll,960~ContRes,960~ContAll,960~AdapRes,960~AdapAll,980~ContRes,980~ContAll,980~AdapRes,980~AdapAll,1000~ContRes,1000~ContAll,1000~AdapRes,1000~AdapAll,1020~ContRes,1020~ContAll,1020~AdapRes,1020~AdapAll,1040~ContRes,1040~ContAll,1040~AdapRes,1040~AdapAll,1060~ContRes,1060~ContAll,1060~AdapRes,1060~AdapAll,1080~ContRes,1080~ContAll,1080~AdapRes,1080~AdapAll,1100~ContRes,1100~ContAll,1100~AdapRes,1100~AdapAll,1120~ContRes,1120~ContAll,1120~AdapRes,1120~AdapAll,1140~ContRes,1140~ContAll,1140~AdapRes,1140~AdapAll,1160~ContRes,1160~ContAll,1160~AdapRes,1160~AdapAll,1180~ContRes,1180~ContAll,1180~AdapRes,1180~AdapAll,1200~ContRes,1200~ContAll,1200~AdapRes,1200~AdapAll,1220~ContRes,1220~ContAll,1220~AdapRes,1220~AdapAll,1240~ContRes,1240~ContAll,1240~AdapRes,1240~AdapAll,1260~ContRes,1260~ContAll,1260~AdapRes,1260~AdapAll,1280~ContRes,1280~ContAll,1280~AdapRes,1280~AdapAll,1300~ContRes,1300~ContAll,1300~AdapRes,1300~AdapAll,1320~ContRes,1320~ContAll,1320~AdapRes,1320~AdapAll,1340~ContRes,1340~ContAll,1340~AdapRes,1340~AdapAll,1360~ContRes,1360~ContAll,1360~AdapRes,1360~AdapAll,1380~ContRes,1380~ContAll,1380~AdapRes,1380~AdapAll,1400~ContRes,1400~ContAll,1400~AdapRes,1400~AdapAll,1420~ContRes,1420~ContAll,1420~AdapRes,1420~AdapAll,1440~ContRes,1440~ContAll,1440~AdapRes,1440~AdapAll,1460~ContRes,1460~ContAll,1460~AdapRes,1460~AdapAll,1480~ContRes,1480~ContAll,1480~AdapRes,1480~AdapAll,1500~ContRes,1500~ContAll,1500~AdapRes,1500~AdapAll,1520~ContRes,1520~ContAll,1520~AdapRes,1520~AdapAll,1540~ContRes,1540~ContAll,1540~AdapRes,1540~AdapAll,1560~ContRes,1560~ContAll,1560~AdapRes,1560~AdapAll,1580~ContRes,1580~ContAll,1580~AdapRes,1580~AdapAll,1600~ContRes,1600~ContAll,1600~AdapRes,1600~AdapAll,1620~ContRes,1620~ContAll,1620~AdapRes,1620~AdapAll,1640~ContRes,1640~ContAll,1640~AdapRes,1640~AdapAll,1660~ContRes,1660~ContAll,1660~AdapRes,1660~AdapAll,1680~ContRes,1680~ContAll,1680~AdapRes,1680~AdapAll,1700~ContRes,1700~ContAll,1700~AdapRes,1700~AdapAll,1720~ContRes,1720~ContAll,1720~AdapRes,1720~AdapAll,1740~ContRes,1740~ContAll,1740~AdapRes,1740~AdapAll,1760~ContRes,1760~ContAll,1760~AdapRes,1760~AdapAll,1780~ContRes,1780~ContAll,1780~AdapRes,1780~AdapAll,1800~ContRes,1800~ContAll,1800~AdapRes,1800~AdapAll,1820~ContRes,1820~ContAll,1820~AdapRes,1820~AdapAll,1840~ContRes,1840~ContAll,1840~AdapRes,1840~AdapAll,1860~ContRes,1860~ContAll,1860~AdapRes,1860~AdapAll,1880~ContRes,1880~ContAll,1880~AdapRes,1880~AdapAll,1900~ContRes,1900~ContAll,1900~AdapRes,1900~AdapAll,1920~ContRes,1920~ContAll,1920~AdapRes,1920~AdapAll,1940~ContRes,1940~ContAll,1940~AdapRes,1940~AdapAll,1960~ContRes,1960~ContAll,1960~AdapRes,1960~AdapAll,1980~ContRes,1980~ContAll,1980~AdapRes,1980~AdapAll,2000~ContRes,2000~ContAll,2000~AdapRes,2000~AdapAll,2020~ContRes,2020~ContAll,2020~AdapRes,2020~AdapAll,2040~ContRes,2040~ContAll,2040~AdapRes,2040~AdapAll,2060~ContRes,2060~ContAll,2060~AdapRes,2060~AdapAll,2080~ContRes,2080~ContAll,2080~AdapRes,2080~AdapAll,2100~ContRes,2100~ContAll,2100~AdapRes,2100~AdapAll,2120~ContRes,2120~ContAll,2120~AdapRes,2120~AdapAll,2140~ContRes,2140~ContAll,2140~AdapRes,2140~AdapAll,2160~ContRes,2160~ContAll,2160~AdapRes,2160~AdapAll,2180~ContRes,2180~ContAll,2180~AdapRes,2180~AdapAll,2200~ContRes,2200~ContAll,2200~AdapRes,2200~AdapAll,2220~ContRes,2220~ContAll,2220~AdapRes,2220~AdapAll,2240~ContRes,2240~ContAll,2240~AdapRes,2240~AdapAll,2260~ContRes,2260~ContAll,2260~AdapRes,2260~AdapAll,2280~ContRes,2280~ContAll,2280~AdapRes,2280~AdapAll,2300~ContRes,2300~ContAll,2300~AdapRes,2300~AdapAll,2320~ContRes,2320~ContAll,2320~AdapRes,2320~AdapAll,2340~ContRes,2340~ContAll,2340~AdapRes,2340~AdapAll,2360~ContRes,2360~ContAll,2360~AdapRes,2360~AdapAll,2380~ContRes,2380~ContAll,2380~AdapRes,2380~AdapAll,2400~ContRes,2400~ContAll,2400~AdapRes,2400~AdapAll,2420~ContRes,2420~ContAll,2420~AdapRes,2420~AdapAll,2440~ContRes,2440~ContAll,2440~AdapRes,2440~AdapAll,2460~ContRes,2460~ContAll,2460~AdapRes,2460~AdapAll,2480~ContRes,2480~ContAll,2480~AdapRes,2480~AdapAll,2500~ContRes,2500~ContAll,2500~AdapRes,2500~AdapAll,2520~ContRes,2520~ContAll,2520~AdapRes,2520~AdapAll,2540~ContRes,2540~ContAll,2540~AdapRes,2540~AdapAll,2560~ContRes,2560~ContAll,2560~AdapRes,2560~AdapAll,2580~ContRes,2580~ContAll,2580~AdapRes,2580~AdapAll,2600~ContRes,2600~ContAll,2600~AdapRes,2600~AdapAll,2620~ContRes,2620~ContAll,2620~AdapRes,2620~AdapAll,2640~ContRes,2640~ContAll,2640~AdapRes,2640~AdapAll,2660~ContRes,2660~ContAll,2660~AdapRes,2660~AdapAll,2680~ContRes,2680~ContAll,2680~AdapRes,2680~AdapAll,2700~ContRes,2700~ContAll,2700~AdapRes,2700~AdapAll,2720~ContRes,2720~ContAll,2720~AdapRes,2720~AdapAll,2740~ContRes,2740~ContAll,2740~AdapRes,2740~AdapAll,2760~ContRes,2760~ContAll,2760~AdapRes,2760~AdapAll,2780~ContRes,2780~ContAll,2780~AdapRes,2780~AdapAll,2800~ContRes,2800~ContAll,2800~AdapRes,2800~AdapAll,2820~ContRes,2820~ContAll,2820~AdapRes,2820~AdapAll,2840~ContRes,2840~ContAll,2840~AdapRes,2840~AdapAll,2860~ContRes,2860~ContAll,2860~AdapRes,2860~AdapAll,2880~ContRes,2880~ContAll,2880~AdapRes,2880~AdapAll,2900~ContRes,2900~ContAll,2900~AdapRes,2900~AdapAll,2920~ContRes,2920~ContAll,2920~AdapRes,2920~AdapAll,2940~ContRes,2940~ContAll,2940~AdapRes,2940~AdapAll,2960~ContRes,2960~ContAll,2960~AdapRes,2960~AdapAll,2980~ContRes,2980~ContAll,2980~AdapRes,2980~AdapAll
0.1,0.5,0.0,747.0,584.0,456978.0,1.00231842E8,458189.0,1.00309455E8,699833.0,3.7477265E7,683264.0,6.65272E7,990124.0,1.9854559E7,793266.0,6.9370661E7,1396591.0,1.1424452E7,1008173.0,8.2057933E7,2612529.0,7804448.0,1177687.0,5.4808546E7,3450466.0,5998901.0,1493461.0,9.9909039E7,3669686.0,4888537.0,1852603.0,5.4491076E7,4018832.0,4582642.0,2169995.0,7.8004833E7,4842298.0,5095306.0,2719158.0,7.3994348E7,6210844.0,6320457.0,3175767.0,6.0110627E7,8920649.0,8967016.0,4059534.0,9.6911879E7,1.257678E7,1.2595286E7,5549530.0,4.8097153E7,1.5627845E7,1.5635271E7,7911117.0,8.9537357E7,1.76213E7,1.7624277E7,1.2386318E7,5.4286339E7,1.8705347E7,1.8706465E7,1.6194221E7,8.6406639E7,2.0409812E7,2.0410225E7,2.185762E7,5.0945523E7,2.267303E7,2.2673184E7,2.6455956E7,9.0301739E7,2.4129572E7,2.4129642E7,2.9852851E7,6.5552596E7,2.5430391E7,2.5430411E7,3.502232E7,5.1046297E7,2.6910591E7,2.6910597E7,4.0634905E7,7.4223435E7,2.894855E7,2.8948555E7,4.535674E7,8.5000143E7,3.1719209E7,3.1719209E7,5.3189046E7,6.8621831E7,3.5274447E7,3.5274447E7,6.0521914E7,6.6861864E7,3.9011493E7,3.9011493E7,6.6964053E7,6.9530984E7,4.3304112E7,4.3304113E7,7.4263185E7,7.5288968E7,4.8223035E7,4.8223035E7,8.2806559E7,8.320311E7,5.3293342E7,5.3293344E7,9.1595244E7,9.1744153E7,5.8301316E7,5.8301317E7,9.9691938E7,9.9745945E7,6.4869127E7,6.4869127E7,1.08270703E8,1.08290107E8,7.1215299E7,7.12153E7,1.18314996E8,1.18321817E8,7.6611819E7,7.6611821E7,1.27516633E8,1.27519069E8,8.1724638E7,8.1724638E7,1.372164E8,1.37217199E8,8.6546751E7,8.6546751E7,1.47720134E8,1.47720391E8,9.2056973E7,9.2056975E7,1.56769891E8,1.56769964E8,9.7203626E7,9.7203627E7,1.67022783E8,1.67022804E8,1.02935757E8,1.02935757E8,1.78031536E8,1.78031549E8,1.0989486E8,1.09894862E8,1.88827089E8,1.88827094E8,1.17286833E8,1.17286836E8,1.98957797E8,1.98957797E8,1.25826808E8,1.2582681E8,2.10291622E8,2.10291624E8,1.33915975E8,1.33915976E8,2.22008583E8,2.22008585E8,1.41025247E8,1.41025247E8,2.32529556E8,2.32529557E8,1.49739885E8,1.49739888E8,2.43395167E8,2.43395169E8,1.59588565E8,1.59588568E8,2.54591502E8,2.54591503E8,1.70127686E8,1.70127686E8,2.65918113E8,2.65918116E8,1.79300324E8,1.79300325E8,2.77203795E8,2.77203796E8,1.8834168E8,1.88341682E8,2.87330643E8,2.87330649E8,1.97892571E8,1.97892573E8,2.95734522E8,2.95734525E8,2.06195344E8,2.06195349E8,3.0433766E8,3.04337664E8,2.13688318E8,2.13688322E8,3.13252866E8,3.13252867E8,2.21310077E8,2.21310078E8,3.217296E8,3.21729602E8,2.29501379E8,2.29501381E8,3.29444637E8,3.29444641E8,2.37386239E8,2.37386241E8,3.37620862E8,3.37620866E8,2.45631099E8,2.45631101E8,3.45224797E8,3.452248E8,2.56122036E8,2.56122038E8,3.5262435E8,3.52624351E8,2.66220712E8,2.66220713E8,3.59697975E8,3.59697979E8,2.76479001E8,2.76479002E8,3.65765984E8,3.65765989E8,2.86199572E8,2.86199574E8,3.71085809E8,3.71085811E8,2.96034524E8,2.96034529E8,3.75904501E8,3.75904502E8,3.06076106E8,3.06076111E8,3.80139922E8,3.80139926E8,3.15385278E8,3.15385282E8,3.83947373E8,3.83947376E8,3.21795274E8,3.21795274E8,3.86921646E8,3.86921652E8,3.2776736E8,3.27767363E8,3.894468E8,3.89446802E8,3.3422323E8,3.34223231E8,3.9244837E8,3.92448373E8,3.40747015E8,3.40747017E8,3.95791374E8,3.95791377E8,3.47211009E8,3.47211014E8,3.99094664E8,3.99094668E8,3.53771713E8,3.53771714E8,4.02079311E8,4.02079314E8,3.59816249E8,3.59816251E8,4.0499395E8,4.04993955E8,3.6457335E8,3.64573353E8,4.07912213E8,4.07912214E8,3.68706283E8,3.68706285E8,4.10399174E8,4.10399176E8,3.73558476E8,3.73558479E8,4.12679303E8,4.12679307E8,3.77975253E8,3.7797526E8,4.15321068E8,4.15321069E8,3.82515577E8,3.82515583E8,4.18087469E8,4.18087471E8,3.86601091E8,3.86601094E8,4.20320112E8,4.20320115E8,3.90641934E8,3.90641934E8,4.22075633E8,4.22075637E8,3.94033401E8,3.94033402E8,4.23362628E8,4.23362634E8,3.96553368E8,3.96553371E8,4.24608873E8,4.24608878E8,3.98729759E8,3.98729765E8,4.25750286E8,4.25750287E8,4.00874573E8,4.00874581E8,4.27053506E8,4.27053508E8,4.03243633E8,4.03243639E8,4.28234553E8,4.28234556E8,4.06051274E8,4.06051276E8,4.29229983E8,4.29229988E8,4.08826611E8,4.08826613E8,4.30187536E8,4.30187542E8,4.11135766E8,4.11135766E8,4.31080061E8,4.31080063E8,4.13466697E8,4.13466698E8,4.32097781E8,4.32097786E8,4.15763496E8,4.15763499E8,4.3294276E8,4.32942764E8,4.18107392E8,4.18107394E8,4.33833939E8,4.33833941E8,4.20417263E8,4.20417267E8,4.34642453E8,4.34642458E8,4.22621699E8,4.22621701E8,4.35518784E8,4.35518788E8,4.24326443E8,4.24326445E8,4.36324347E8,4.3632435E8,4.26123936E8,4.26123939E8,4.36936942E8,4.36936943E8,4.27743468E8,4.2774347E8,4.37307431E8,4.37307434E8,4.29118257E8,4.29118261E8,4.37850412E8,4.37850412E8,4.30316416E8,4.3031642E8,4.38372556E8,4.38372557E8,4.31351755E8,4.31351756E8,4.3872529E8,4.38725293E8,4.32323782E8,4.32323785E8,4.39046165E8,4.39046167E8,4.33320803E8,4.33320804E8,4.39435259E8,4.39435261E8,4.3419552E8,4.34195525E8,4.39762243E8,4.39762244E8,4.3497609E8,4.34976093E8,4.40070705E8,4.40070707E8,4.35633328E8,4.35633332E8,4.40337623E8,4.40337626E8,4.36299105E8,4.36299112E8,4.4060185E8,4.40601854E8,4.3704449E8,4.37044494E8,4.40880004E8,4.40880005E8,4.3753351E8,4.37533513E8,4.4114823E8,4.41148236E8,4.37945571E8,4.37945575E8,4.41421668E8,4.4142167E8,4.38313214E8,4.38313217E8,4.41703856E8,4.4170386E8,4.38693876E8,4.38693879E8,4.42011464E8,4.42011468E8,4.39121333E8,4.39121335E8,4.42225262E8,4.42225265E8,4.39498695E8,4.394987E8,4.42419191E8,4.42419192E8,4.39814865E8,4.39814867E8,4.42574145E8,4.4257415E8,4.40141758E8,4.40141761E8,4.42687509E8,4.42687513E8,4.40476735E8,4.40476739E8,4.42824892E8,4.42824895E8,4.40787832E8,4.40787835E8,4.42933172E8,4.42933176E8,4.41124002E8,4.41124005E8,4.4309676E8,4.43096762E8,4.41444844E8,4.41444846E8,4.43354524E8,4.4335453E8,4.41681025E8,4.41681025E8,4.43537721E8,4.43537726E8,4.41950243E8,4.41950244E8,4.43744714E8,4.43744718E8,4.4222795E8,4.42227954E8,4.43998983E8,4.43998989E8,4.42535203E8,4.42535208E8,4.4419238E8,4.4419238E8,4.42791286E8,4.42791289E8,4.44327476E8,4.44327478E8,4.42999434E8,4.42999438E8,4.44453633E8,4.44453633E8,4.43236951E8,4.43236953E8,4.44551824E8,4.44551828E8,4.43494436E8,4.43494436E8,4.44662223E8,4.44662225E8,4.4373246E8,4.43732462E8,4.4476999E8,4.44769994E8,4.43898888E8,4.43898892E8,4.44851324E8,4.44851329E8,4.440257E8,4.44025704E8,4.45007105E8,4.45007106E8,4.44216728E8,4.44216736E8,4.45119567E8,4.45119571E8,4.44418732E8,4.44418734E8,4.45184045E8,4.4518405E8,4.44575727E8,4.44575729E8,4.45224024E8,4.45224025E8,4.44736199E8,4.447362E8,4.45324477E8,4.45324478E8,4.44766382E8,4.44766383E8,4.45414504E8,4.4541451E8,4.44766387E8,4.44766391E8,4.45518974E8,4.45518977E8,4.44852226E8,4.44852228E8,4.45607091E8,4.45607097E8,4.44897987E8,4.44897989E8,4.45671567E8,4.45671569E8,4.44968121E8,4.44968122E8,4.45759901E8,4.45759902E8,4.45025792E8,4.45025794E8,4.45816093E8,4.45816094E8,4.45059643E8,4.45059647E8,4.45837848E8,4.45837855E8,4.45110683E8,4.45110688E8,4.45833274E8,4.45833276E8,4.45192175E8,4.45192179E8,4.45868327E8,4.45868331E8,4.45249126E8,4.45249129E8,4.45933373E8,4.45933374E8,4.45310124E8,4.45310125E8,4.45952694E8,4.45952694E8,4.4533285E8,4.4533285E8,4.4596655E8,4.45966551E8,4.45367793E8,4.45367795E8,4.45957891E8,4.45957895E8,4.45474703E8,4.45474708E8,4.45983924E8,4.4598393E8,4.45567187E8,4.45567189E8,4.45989736E8,4.45989738E8,4.45630764E8,4.45630767E8,4.45996604E8,4.45996607E8,4.45731555E8,4.45731559E8,4.4601767E8,4.46017674E8,4.45758171E8,4.45758174E8,4.46054908E8,4.4605491E8,4.45774909E8,4.45774911E8,4.46067087E8,4.46067089E8,4.45789933E8,4.45789936E8,4.46060076E8,4.46060083E8,4.45815343E8,4.45815346E8,4.46085439E8,4.46085441E8,4.45837249E8,4.45837253E8,4.46092605E8,4.46092608E8,4.45930925E8,4.45930927E8,4.46115153E8,4.46115155E8
