ResMove,ResDiv,id,ProgCont,ProgAdap,0~ContRes,0~ContAll,0~AdapRes,0~AdapAll,20~ContRes,20~ContAll,20~AdapRes,20~AdapAll,40~ContRes,40~ContAll,40~AdapRes,40~AdapAll,60~ContRes,60~ContAll,60~AdapRes,60~AdapAll,80~ContRes,80~ContAll,80~AdapRes,80~AdapAll,100~ContRes,100~ContAll,100~AdapRes,100~AdapAll,120~ContRes,120~ContAll,120~AdapRes,120~AdapAll,140~ContRes,140~ContAll,140~AdapRes,140~AdapAll,160~ContRes,160~ContAll,160~AdapRes,160~AdapAll,180~ContRes,180~ContAll,180~AdapRes,180~AdapAll,200~ContRes,200~ContAll,200~AdapRes,200~AdapAll,220~ContRes,220~ContAll,220~AdapRes,220~AdapAll,240~ContRes,240~ContAll,240~AdapRes,240~AdapAll,260~ContRes,260~ContAll,260~AdapRes,260~AdapAll,280~ContRes,280~ContAll,280~AdapRes,280~AdapAll,300~ContRes,300~ContAll,300~AdapRes,300~AdapAll,320~ContRes,320~ContAll,320~AdapRes,320~AdapAll,340~ContRes,340~ContAll,340~AdapRes,340~AdapAll,360~ContRes,360~ContAll,360~AdapRes,360~AdapAll,380~ContRes,380~ContAll,380~AdapRes,380~AdapAll,400~ContRes,400~ContAll,400~AdapRes,400~AdapAll,420~ContRes,420~ContAll,420~AdapRes,420~AdapAll,440~ContRes,440~ContAll,440~AdapRes,440~AdapAll,460~ContRes,460~ContAll,460~AdapRes,460~AdapAll,480~ContRes,480~ContAll,480~AdapRes,480~AdapAll,500~ContRes,500~ContAll,500~AdapRes,500~AdapAll,520~ContRes,520~ContAll,520~AdapRes,520~AdapAll,540~ContRes,540~ContAll,540~AdapRes,540~AdapAll,560~ContRes,560~ContAll,560~AdapRes,560~AdapAll,580~ContRes,580~ContAll,580~AdapRes,580~AdapAll,600~ContRes,600~ContAll,600~AdapRes,600~AdapAll,620~ContRes,620~ContAll,620~AdapRes,620~AdapAll,640~ContRes,640~ContAll,640~AdapRes,640~AdapAll,660~ContRes,660~ContAll,660~AdapRes,660~AdapAll,680~ContRes,680~ContAll,680~AdapRes,680~AdapAll,700~ContRes,700~ContAll,700~AdapRes,700~AdapAll,720~ContRes,720~ContAll,720~AdapRes,720~AdapAll,740~ContRes,740~ContAll,740~AdapRes,740~AdapAll,760~ContRes,760~ContAll,760~AdapRes,760~AdapAll,780~ContRes,780~ContAll,780~AdapRes,780~AdapAll,800~ContRes,800~ContAll,800~AdapRes,800~AdapAll,820~ContRes,820~ContAll,820~AdapRes,820~AdapAll,840~ContRes,840~ContAll,840~AdapRes,840~AdapAll,860~ContRes,860~ContAll,860~AdapRes,860~AdapAll,880~ContRes,880~ContAll,880~AdapRes,880~AdapAll,900~ContRes,900~ContAll,900~AdapRes,900~AdapAll,920~ContRes,920~ContAll,920~AdapRes,920~AdapAll,940~ContRes,940~ContAll,940~AdapRes,940~AdapAll,960~ContRes,960~ContAll,960~AdapRes,960~AdapAll,980~ContRes,980~ContAll,980~AdapRes,980~AdapAll
1.0,1.0,0.0,83.0,46.0,3.9783608E7,1.00449934E8,6.7045728E7,1.00099606E8,5.357863E7,7.27598E7,8.5005374E7,9.3885921E7,7.519652E7,8.2201691E7,1.10498591E8,1.12932602E8,9.6929218E7,9.9411682E7,1.34043861E8,1.34683508E8,1.16268285E8,1.17131085E8,1.54658879E8,1.54824947E8,1.34486076E8,1.34774656E8,1.73589506E8,1.73633924E8,1.51085815E8,1.51177363E8,1.90410369E8,1.90421599E8,1.65947534E8,1.65974936E8,2.04692425E8,2.04695091E8,1.7966276E8,1.79670863E8,2.16081946E8,2.16082641E8,1.92169444E8,1.9217201E8,2.28571291E8,2.28571478E8,2.06540541E8,2.06541314E8,2.42785768E8,2.42785824E8,2.22528999E8,2.22529243E8,2.60712186E8,2.60712198E8,2.4093114E8,2.40931225E8,2.82377164E8,2.8237717E8,2.6107158E8,2.6107161E8,3.05052495E8,3.05052495E8,2.83130175E8,2.83130183E8,3.26332978E8,3.26332978E8,3.03359971E8,3.03359974E8,3.44613826E8,3.44613826E8,3.20945989E8,3.20945991E8,3.58597041E8,3.58597041E8,3.36388902E8,3.36388902E8,3.6920429E8,3.6920429E8,3.48221051E8,3.48221051E8,3.78318522E8,3.78318522E8,3.58120638E8,3.58120638E8,3.86156024E8,3.86156024E8,3.66949801E8,3.66949801E8,3.92686001E8,3.92686001E8,3.74986985E8,3.74986985E8,3.98327333E8,3.98327333E8,3.81663244E8,3.81663244E8,4.03122528E8,4.03122528E8,3.87854438E8,3.87854438E8,4.07609625E8,4.07609625E8,3.93754573E8,3.93754573E8,4.1160358E8,4.1160358E8,3.99609216E8,3.99609216E8,4.15102404E8,4.15102404E8,4.05457295E8,4.05457295E8,4.186011E8,4.186011E8,4.10329672E8,4.10329672E8,4.21932689E8,4.21932689E8,4.14795676E8,4.14795676E8,4.24934899E8,4.24934899E8,4.19080613E8,4.19080613E8,4.27815759E8,4.27815759E8,4.23071594E8,4.23071594E8,4.30544231E8,4.30544231E8,4.2627768E8,4.2627768E8,4.32741576E8,4.32741576E8,4.28962744E8,4.28962744E8,4.34598661E8,4.34598661E8,4.31139316E8,4.31139316E8,4.36166726E8,4.36166726E8,4.3300216E8,4.3300216E8,4.37517914E8,4.37517914E8,4.34391284E8,4.34391284E8,4.38548639E8,4.38548639E8,4.35905444E8,4.35905444E8,4.39442333E8,4.39442333E8,4.37070204E8,4.37070204E8,4.40316316E8,4.40316316E8,4.38126955E8,4.38126955E8,4.41050935E8,4.41050935E8,4.39063653E8,4.39063653E8,4.41630756E8,4.41630756E8,4.39946792E8,4.39946792E8,4.42126074E8,4.42126074E8,4.4073964E8,4.4073964E8,4.42622818E8,4.42622818E8,4.4141129E8,4.4141129E8,4.42977679E8,4.42977679E8,4.42071582E8,4.42071582E8,4.43331062E8,4.43331062E8,4.42640195E8,4.42640195E8,4.43639891E8,4.43639891E8,4.43178426E8,4.43178426E8,4.43961279E8,4.43961279E8,4.43579984E8,4.43579984E8,4.44215117E8,4.44215117E8,4.43963662E8,4.43963662E8,4.44492632E8,4.44492632E8,4.44274035E8,4.44274035E8,4.44704545E8,4.44704545E8,4.44557702E8,4.44557702E8,4.44875775E8,4.44875775E8
1.0,0.75,0.0,365.0,595.0,1069304.0,1.0009909E8,104146.0,1.00307088E8,1797623.0,3.8827723E7,180714.0,6.6292257E7,3893114.0,2.2735239E7,261300.0,6.8402555E7,7779747.0,1.7373612E7,509494.0,8.6352457E7,1.2743749E7,1.7316535E7,846014.0,4.9215315E7,1.7522452E7,1.9563474E7,1360915.0,9.7136307E7,2.2575343E7,2.3445786E7,2306144.0,6.3584669E7,2.8516397E7,2.8871758E7,3224133.0,6.6317288E7,3.53794E7,3.5516505E7,5183413.0,8.3431527E7,4.22817E7,4.2333228E7,7067108.0,5.4376119E7,4.9022196E7,4.9040848E7,9621043.0,9.9154224E7,5.5512052E7,5.5518788E7,1.192188E7,5.1147014E7,6.1907106E7,6.1909576E7,1.4279352E7,1.02905898E8,6.8444179E7,6.8445128E7,1.6683456E7,5.2735847E7,7.5559546E7,7.5559913E7,1.9268837E7,9.1387853E7,8.3556302E7,8.3556413E7,2.1009546E7,5.8637039E7,9.2807923E7,9.280795E7,2.3175042E7,7.3211346E7,1.03443564E8,1.03443574E8,2.4877844E7,7.3869837E7,1.16195762E8,1.16195763E8,2.8077759E7,4.9804617E7,1.29927035E8,1.29927036E8,3.1940993E7,8.9943845E7,1.4422787E8,1.4422787E8,3.644491E7,6.9065649E7,1.59005543E8,1.59005543E8,4.4432034E7,5.8686548E7,1.74652529E8,1.74652529E8,5.4465598E7,6.0680021E7,1.90005738E8,1.90005738E8,6.5376643E7,6.7949287E7,2.03959066E8,2.03959066E8,7.5746604E7,7.6759116E7,2.17961656E8,2.17961656E8,8.3937829E7,8.4325669E7,2.31238103E8,2.31238103E8,9.0904145E7,9.1051323E7,2.43133708E8,2.43133708E8,9.8535461E7,9.8591415E7,2.54949942E8,2.54949942E8,1.06836665E8,1.06857295E8,2.66178293E8,2.66178293E8,1.14158961E8,1.14166407E8,2.7713555E8,2.7713555E8,1.22140554E8,1.22143302E8,2.88207618E8,2.88207618E8,1.32274196E8,1.32275177E8,3.00194403E8,3.00194403E8,1.44623661E8,1.44624003E8,3.12537897E8,3.12537897E8,1.57714911E8,1.57714997E8,3.25323684E8,3.25323684E8,1.72059502E8,1.72059532E8,3.38026382E8,3.38026382E8,1.86674588E8,1.86674597E8,3.49641818E8,3.49641818E8,2.01575083E8,2.01575084E8,3.59555562E8,3.59555562E8,2.14978485E8,2.14978485E8,3.67937015E8,3.67937015E8,2.2699756E8,2.2699756E8,3.74767589E8,3.74767589E8,2.38475756E8,2.38475756E8,3.80216935E8,3.80216935E8,2.50160389E8,2.50160389E8,3.85108739E8,3.85108739E8,2.62137372E8,2.62137372E8,3.90033865E8,3.90033865E8,2.74145749E8,2.74145749E8,3.94420018E8,3.94420018E8,2.85149086E8,2.85149086E8,3.9821057E8,3.9821057E8,2.96296161E8,2.96296161E8,4.01644343E8,4.01644343E8,3.07516744E8,3.07516744E8,4.04981067E8,4.04981067E8,3.19025939E8,3.19025939E8,4.08052097E8,4.08052097E8,3.30689466E8,3.30689466E8,4.10773459E8,4.10773459E8,3.4217581E8,3.4217581E8,4.13531532E8,4.13531532E8,3.53135182E8,3.53135182E8
1.0,0.5,0.0,-1.0,-1.0,3185.0,1.00184776E8,5030.0,1.00314554E8,4501.0,3.7544577E7,6986.0,6.6012329E7,8553.0,1.9597338E7,8471.0,7.2451501E7,17449.0,1.0672628E7,12854.0,8.3253549E7,35734.0,5770775.0,17421.0,5.0696557E7,71500.0,3052271.0,25338.0,1.04586869E8,139560.0,1622348.0,39026.0,6.4869941E7,261211.0,967484.0,53395.0,6.5962535E7,464586.0,790703.0,86717.0,8.9353532E7,654530.0,799111.0,126032.0,5.0089406E7,751295.0,813840.0,187236.0,8.661099E7,794711.0,821689.0,313003.0,6.7216835E7,821497.0,832942.0,448388.0,6.1122894E7,848681.0,853766.0,711728.0,9.3437434E7,884523.0,886755.0,984328.0,4.7405828E7,937476.0,938374.0,1246050.0,8.2726858E7,1020834.0,1021210.0,1560872.0,7.2312716E7,1151623.0,1151772.0,1765985.0,6.0761022E7,1360820.0,1360877.0,2020908.0,9.386339E7,1699792.0,1699827.0,2261652.0,4.8868486E7,2191572.0,2191591.0,2560657.0,8.8065159E7,2839243.0,2839252.0,3021800.0,6.4259128E7,3646963.0,3646963.0,3428057.0,6.6694386E7,4599073.0,4599073.0,4052565.0,8.6947303E7,5736325.0,5736325.0,4551294.0,5.4042002E7,6915237.0,6915237.0,5106353.0,1.04316139E8,8085854.0,8085854.0,5615516.0,5.0371344E7,9355906.0,9355906.0,6055935.0,8.570552E7,1.0894044E7,1.0894044E7,6741095.0,5.9511834E7,1.2362726E7,1.2362726E7,7417101.0,7.4626721E7,1.3594657E7,1.3594657E7,8620573.0,6.9933809E7,1.4579332E7,1.4579332E7,9639127.0,6.710188E7,1.5382368E7,1.5382368E7,1.1244845E7,7.5423934E7,1.6154418E7,1.6154418E7,1.2677833E7,6.2987566E7,1.6949901E7,1.6949901E7,1.5094016E7,7.6913895E7,1.7874743E7,1.7874743E7,1.72816E7,6.526834E7,1.9013367E7,1.9013367E7,2.0852109E7,6.5400557E7,2.056354E7,2.056354E7,2.3434149E7,7.920777E7,2.2583169E7,2.2583169E7,2.6499347E7,5.0994264E7,2.519536E7,2.519536E7,2.9258818E7,8.5715769E7,2.8508908E7,2.8508908E7,3.1260336E7,6.7409766E7,3.2506312E7,3.2506312E7,3.4000663E7,5.0570777E7,3.7072257E7,3.7072257E7,3.6725332E7,7.9301175E7,4.162719E7,4.162719E7,3.88562E7,7.7887115E7,4.6052126E7,4.6052126E7,4.2077605E7,5.897094E7,5.0508163E7,5.0508163E7,4.599545E7,5.3704229E7,5.5102803E7,5.5102803E7,5.0349001E7,5.3772018E7,5.9757008E7,5.9757008E7,5.4493604E7,5.5973525E7,6.4242598E7,6.4242598E7,5.8415436E7,5.9040577E7,6.8373317E7,6.8373317E7,6.253545E7,6.2795814E7
0.1,1.0,0.0,446.0,315.0,2302194.0,1.00559795E8,8589203.0,1.00447111E8,3722435.0,4.0085578E7,1.1729705E7,5.5942191E7,6696826.0,2.4688868E7,1.4725208E7,1.03025979E8,1.0294012E7,1.9179804E7,1.9368599E7,4.9876222E7,1.3257792E7,1.7482363E7,2.3652346E7,9.4579823E7,1.5505625E7,1.7451092E7,2.7834246E7,6.0552344E7,1.7346923E7,1.8223126E7,3.4499679E7,5.3807429E7,2.0089311E7,2.0475568E7,3.8981157E7,9.0010543E7,2.3512785E7,2.367723E7,4.3404917E7,7.2048453E7,2.6571077E7,2.6638011E7,5.0194683E7,6.1960637E7,2.9890686E7,2.9917498E7,5.7577799E7,6.2574156E7,3.37894E7,3.3800135E7,6.6945606E7,6.9013409E7,3.8298669E7,3.8302845E7,7.6200292E7,7.701898E7,4.4691103E7,4.469271E7,8.5528746E7,8.5848575E7,5.1100675E7,5.1101233E7,9.5432904E7,9.5555331E7,5.8375146E7,5.8375342E7,1.09043078E8,1.09088934E8,6.6874412E7,6.6874476E7,1.23520211E8,1.23536115E8,7.5730087E7,7.5730115E7,1.36895516E8,1.36900871E8,8.3386945E7,8.338696E7,1.48086003E8,1.48087805E8,9.068646E7,9.0686467E7,1.59591544E8,1.59592117E8,9.9443531E7,9.9443531E7,1.73508126E8,1.73508307E8,1.08603625E8,1.08603625E8,1.87021019E8,1.87021082E8,1.17571606E8,1.17571606E8,1.99667793E8,1.99667809E8,1.26840542E8,1.26840542E8,2.1192922E8,2.11929227E8,1.35623802E8,1.35623802E8,2.24990065E8,2.24990066E8,1.45203253E8,1.45203253E8,2.37170949E8,2.37170949E8,1.56560727E8,1.56560727E8,2.48970135E8,2.48970135E8,1.70305448E8,1.70305448E8,2.6184517E8,2.6184517E8,1.8486169E8,1.8486169E8,2.75579919E8,2.75579919E8,1.99385494E8,1.99385494E8,2.89779651E8,2.89779651E8,2.14446295E8,2.14446295E8,3.03106389E8,3.03106389E8,2.28671251E8,2.28671251E8,3.15686709E8,3.15686709E8,2.42033444E8,2.42033444E8,3.26510349E8,3.26510349E8,2.57774698E8,2.57774698E8,3.3551943E8,3.3551943E8,2.7286147E8,2.7286147E8,3.4374834E8,3.4374834E8,2.83875389E8,2.83875389E8,3.52526571E8,3.52526571E8,2.93981308E8,2.93981308E8,3.6163958E8,3.6163958E8,3.02987655E8,3.02987655E8,3.69515876E8,3.69515876E8,3.12172748E8,3.12172748E8,3.75786303E8,3.75786303E8,3.21608982E8,3.21608982E8,3.81166343E8,3.81166343E8,3.31689301E8,3.31689301E8,3.86520434E8,3.86520434E8,3.4249286E8,3.4249286E8,3.91940614E8,3.91940614E8,3.52851122E8,3.52851122E8,3.9710239E8,3.9710239E8,3.61719778E8,3.61719778E8,4.02201127E8,4.02201127E8,3.6961982E8,3.6961982E8,4.07426744E8,4.07426744E8,3.76161036E8,3.76161036E8,4.11662688E8,4.11662688E8,3.82618175E8,3.82618175E8,4.15260601E8,4.15260601E8,3.89594747E8,3.89594747E8,4.18282635E8,4.18282635E8,3.962118E8,3.962118E8,4.21374131E8,4.21374131E8,4.02536059E8,4.02536059E8,4.2430152E8,4.2430152E8
0.1,0.75,0.0,827.0,901.0,51768.0,1.00043688E8,208788.0,1.00084681E8,92969.0,3.7906235E7,354010.0,6.588465E7,252836.0,1.9967889E7,469343.0,7.2332E7,618443.0,1.1274133E7,804315.0,8.2938948E7,945228.0,6595399.0,1081727.0,5.3773915E7,1240102.0,4141959.0,1459129.0,1.02137683E8,1743843.0,3164566.0,1864747.0,5.6708057E7,2289371.0,2954419.0,2131963.0,7.2067456E7,2676192.0,2976897.0,2497837.0,8.0960499E7,3111842.0,3244503.0,2718562.0,5.4449876E7,3712781.0,3770400.0,3000297.0,1.01409889E8,4338532.0,4362867.0,3390380.0,5.4035401E7,5062237.0,5072422.0,3905338.0,7.9258231E7,5958460.0,5962626.0,4847491.0,7.0261098E7,7053542.0,7055266.0,5504967.0,6.3952985E7,8157932.0,8158666.0,6172525.0,8.8148853E7,9161066.0,9161402.0,6539610.0,5.402681E7,1.0181516E7,1.0181632E7,6992278.0,1.011509E8,1.1131628E7,1.1131673E7,7686228.0,4.8073455E7,1.2505324E7,1.2505345E7,8782242.0,8.8867334E7,1.4506306E7,1.4506313E7,1.0391628E7,5.6616561E7,1.6967172E7,1.6967175E7,1.1563616E7,8.2428841E7,2.0037552E7,2.0037556E7,1.3469421E7,5.5697753E7,2.3803209E7,2.3803215E7,1.5396699E7,8.1626413E7,2.803559E7,2.8035591E7,1.8600942E7,5.052636E7,3.2186048E7,3.2186048E7,2.0799196E7,9.9398957E7,3.5587845E7,3.5587845E7,2.3163475E7,5.4290753E7,3.8227952E7,3.8227952E7,2.5695236E7,8.0561562E7,4.0756976E7,4.0756976E7,2.7691061E7,6.9225035E7,4.3100283E7,4.3100283E7,3.1452232E7,5.0319337E7,4.5782888E7,4.5782888E7,3.5090801E7,8.2608928E7,4.8549107E7,4.8549107E7,3.8029556E7,7.3782601E7,5.1023402E7,5.1023402E7,4.2593636E7,5.8184595E7,5.3906608E7,5.3906608E7,4.7644632E7,5.4703986E7,5.8440718E7,5.8440718E7,5.2205702E7,5.5322378E7,6.4318509E7,6.4318509E7,5.6066041E7,5.742231E7,7.1393696E7,7.1393696E7,6.0558935E7,6.1137859E7,7.9119237E7,7.9119237E7,6.5719753E7,6.5961915E7,8.7930879E7,8.7930879E7,7.2230432E7,7.2329507E7,9.7624217E7,9.7624217E7,7.9356369E7,7.9395907E7,1.07334159E8,1.07334159E8,8.6438295E7,8.6453737E7,1.16484219E8,1.16484219E8,9.3202619E7,9.3208447E7,1.25099027E8,1.25099027E8,9.9457529E7,9.9459687E7,1.31369389E8,1.31369389E8,1.05675338E8,1.05676141E8,1.36654424E8,1.36654424E8,1.12627268E8,1.12627599E8,1.41605778E8,1.41605778E8,1.19622994E8,1.19623112E8,1.47247836E8,1.47247836E8,1.26017595E8,1.26017642E8,1.54610302E8,1.54610302E8,1.32468679E8,1.32468692E8,1.63028838E8,1.63028838E8,1.39104298E8,1.39104304E8,1.72483595E8,1.72483595E8,1.46015321E8,1.46015325E8
0.1,0.5,0.0,-1.0,-1.0,3233.0,1.00166464E8,3365.0,1.00336496E8,4650.0,3.7885023E7,4667.0,6.6361529E7,8903.0,1.979217E7,5717.0,6.8685597E7,18230.0,1.0769187E7,8650.0,8.7061441E7,37122.0,5806388.0,11698.0,4.9504281E7,74606.0,3066041.0,16688.0,9.0175635E7,144350.0,1630129.0,26666.0,6.665384E7,268196.0,975159.0,36775.0,6.3047312E7,472566.0,797066.0,59449.0,9.3541669E7,658387.0,802171.0,91003.0,5.1127341E7,752116.0,814422.0,132388.0,7.7852093E7,795422.0,822288.0,223252.0,7.4988779E7,822858.0,834333.0,322493.0,5.6897052E7,851293.0,856172.0,482149.0,1.02135615E8,890331.0,892360.0,634028.0,5.440655E7,948164.0,949034.0,746442.0,7.5604074E7,1036263.0,1036634.0,868113.0,7.4855909E7,1175294.0,1175465.0,939092.0,5.801E7,1393824.0,1393914.0,1022215.0,1.04310397E8,1668151.0,1668183.0,1126355.0,5.8267952E7,1949840.0,1949849.0,1245923.0,6.8166724E7,2171291.0,2171292.0,1486297.0,8.8758941E7,2324773.0,2324773.0,1763071.0,5.0573417E7,2446678.0,2446678.0,2052978.0,9.4264817E7,2572558.0,2572558.0,2337615.0,6.1375194E7,2733067.0,2733067.0,2501462.0,7.0391788E7,2961377.0,2961377.0,2646822.0,7.8303876E7,3307872.0,3307872.0,2724205.0,5.71745E7,3784753.0,3784753.0,2803702.0,1.03557914E8,4377007.0,4377007.0,2897538.0,4.7321279E7,5106804.0,5106804.0,3019554.0,8.4613464E7,5966782.0,5966782.0,3265983.0,6.3619567E7,6833093.0,6833093.0,3544095.0,6.7291483E7,7593485.0,7593485.0,4104334.0,8.2163592E7,8302419.0,8302419.0,4658648.0,5.6267812E7,9137836.0,9137836.0,5454753.0,1.01759582E8,1.0126895E7,1.0126895E7,6362656.0,4.876236E7,1.1182379E7,1.1182379E7,7258745.0,9.5553606E7,1.2297637E7,1.2297637E7,8137453.0,5.4174437E7,1.3468666E7,1.3468666E7,8737259.0,8.2615769E7,1.4579731E7,1.4579731E7,9388344.0,5.9210724E7,1.5671021E7,1.5671021E7,9885172.0,7.4853514E7,1.6778005E7,1.6778005E7,1.0690124E7,6.5082867E7,1.7945127E7,1.7945127E7,1.1392497E7,6.9272552E7,1.9106588E7,1.9106588E7,1.2490091E7,7.1537823E7,2.0266896E7,2.0266896E7,1.3492287E7,6.9181884E7,2.1630507E7,2.1630507E7,1.5346542E7,6.7293843E7,2.3350536E7,2.3350536E7,1.6916315E7,7.1617698E7,2.5174226E7,2.5174226E7,1.9133581E7,6.0690031E7,2.6965987E7,2.6965987E7,2.0675565E7,8.0391218E7
0.01,1.0,0.0,-1.0,-1.0,483092.0,1.0010191E8,470534.0,1.0021634E8,721781.0,3.80148E7,673890.0,6.6055705E7,986072.0,2.0213184E7,750574.0,7.2651713E7,1332121.0,1.1603834E7,867465.0,8.3109031E7,1713224.0,7088086.0,901846.0,5.3835518E7,1831330.0,4555890.0,926723.0,1.02415847E8,1964468.0,3296609.0,943369.0,5.6460049E7,2363032.0,2990357.0,958661.0,7.1799829E7,2809662.0,3092863.0,1004646.0,8.0930323E7,3356073.0,3481986.0,1089803.0,5.3711414E7,4137913.0,4191984.0,1321553.0,9.6868404E7,4495942.0,4519097.0,1904241.0,5.9831746E7,4956872.0,4966694.0,2306601.0,7.1095523E7,5435230.0,5439474.0,2674230.0,8.2171261E7,6027641.0,6029419.0,2832226.0,5.3230738E7,6672937.0,6673730.0,3040504.0,9.7701392E7,7418056.0,7418394.0,3534040.0,5.6368244E7,7780158.0,7780294.0,4094181.0,7.6155379E7,8106693.0,8106759.0,4796323.0,7.4727204E7,8791930.0,8791950.0,5379540.0,5.9123157E7,1.0191029E7,1.0191033E7,6148292.0,9.6353584E7,1.1818996E7,1.1818996E7,6641599.0,4.8841098E7,1.3580763E7,1.3580763E7,7132715.0,9.3427773E7,1.4657374E7,1.4657374E7,7746404.0,5.6991441E7,1.5231184E7,1.5231184E7,8369627.0,7.7489291E7,1.618608E7,1.618608E7,9637721.0,6.5961438E7,1.7581448E7,1.7581448E7,1.0581132E7,6.8688921E7,1.9265406E7,1.9265406E7,1.1747854E7,7.0370353E7,2.0896144E7,2.0896144E7,1.2069711E7,6.6685339E7,2.3132925E7,2.3132925E7,1.2442501E7,7.3371177E7,2.6593934E7,2.6593934E7,1.286426E7,6.4781835E7,3.0201237E7,3.0201237E7,1.4096414E7,7.7499316E7,3.2098945E7,3.2098945E7,1.522625E7,6.4201858E7,3.4167304E7,3.4167304E7,1.7104241E7,7.2050881E7,3.6568926E7,3.6568926E7,1.8629424E7,6.9697003E7,3.8713425E7,3.8713425E7,2.0527116E7,5.9349568E7,4.1221713E7,4.1221713E7,2.2028444E7,8.8602001E7,4.4458289E7,4.4458289E7,2.480646E7,5.2917014E7,4.734461E7,4.734461E7,2.8767162E7,8.2934886E7,4.9791566E7,4.9791566E7,3.1630329E7,6.9239331E7,5.2249265E7,5.2249265E7,3.535878E7,5.2307543E7,5.5478185E7,5.5478185E7,3.8072005E7,6.5961254E7,6.0095152E7,6.0095152E7,3.9752363E7,9.7879954E7,6.5188548E7,6.5188548E7,4.2877043E7,6.5527953E7,7.0078432E7,7.0078432E7,4.7005068E7,5.7172157E7,7.6307402E7,7.6307402E7,4.9758302E7,5.4342754E7,8.1565293E7,8.1565293E7,5.3901705E7,5.5943057E7,8.7497612E7,8.7497612E7,5.8646398E7,5.9527321E7,9.3259195E7,9.3259195E7,6.2923438E7,6.3297415E7,9.8649082E7,9.8649082E7,6.725976E7,6.7416981E7
0.01,0.75,0.0,-1.0,-1.0,52628.0,1.00298765E8,54027.0,1.00316747E8,93994.0,3.7757226E7,92011.0,6.5983215E7,254798.0,1.9833644E7,128299.0,7.2182033E7,597041.0,1.1149943E7,245612.0,8.3033035E7,827488.0,6409616.0,368014.0,5.3587897E7,890786.0,3755035.0,544473.0,1.02639881E8,902483.0,2316601.0,724597.0,5.6674761E7,905539.0,1575044.0,823851.0,7.241333E7,905312.0,1213144.0,924434.0,8.1805635E7,906890.0,1044217.0,983018.0,5.4445668E7,907036.0,967745.0,1079693.0,1.03222659E8,909203.0,935537.0,1251021.0,5.411673E7,913010.0,924640.0,1450441.0,7.4237733E7,920324.0,925205.0,1665147.0,7.8954178E7,934579.0,936716.0,1756232.0,5.5555183E7,965514.0,966439.0,1813266.0,1.06281673E8,1033258.0,1033602.0,1838816.0,5.3486913E7,1187037.0,1187170.0,1848647.0,7.5124365E7,1529461.0,1529509.0,1859550.0,7.4521242E7,2225673.0,2225688.0,1869085.0,5.8343652E7,3117534.0,3117543.0,1891558.0,9.8044198E7,3730099.0,3730100.0,1936598.0,4.7482709E7,4060532.0,4060532.0,2019639.0,8.4324807E7,4384889.0,4384889.0,2240537.0,6.8533921E7,4735383.0,4735383.0,2490915.0,6.4679005E7,4940875.0,4940875.0,2772522.0,8.5926931E7,5099845.0,5099845.0,2989199.0,5.3293231E7,5308806.0,5308806.0,3332068.0,1.01022221E8,5649757.0,5649757.0,3966646.0,5.4117776E7,5940584.0,5940584.0,4637991.0,7.7152901E7,6114769.0,6114769.0,5639636.0,7.1431899E7,6317853.0,6317853.0,6413168.0,6.3276097E7,6672646.0,6672646.0,7529453.0,8.3952868E7,7300387.0,7300387.0,8280877.0,5.8083616E7,8156371.0,8156371.0,9169423.0,9.5364661E7,9206670.0,9206670.0,9900080.0,5.3771726E7,1.0442117E7,1.0442117E7,1.0773244E7,1.00728517E8,1.1830329E7,1.1830329E7,1.1541711E7,5.0876956E7,1.3688105E7,1.3688105E7,1.239179E7,1.06848734E8,1.5878591E7,1.5878591E7,1.3133864E7,5.1024789E7,1.7031557E7,1.7031557E7,1.3692115E7,1.05374437E8,1.7758286E7,1.7758286E7,1.4038789E7,5.103081E7,1.8729838E7,1.8729838E7,1.4384653E7,1.04416835E8,1.9818826E7,1.9818826E7,1.4899103E7,5.1310691E7,2.0720046E7,2.0720046E7,1.5475138E7,1.04146758E8,2.1580248E7,2.1580248E7,1.6373826E7,5.2174332E7,2.2596492E7,2.2596492E7,1.8038558E7,9.9022792E7,2.3863626E7,2.3863626E7,2.0097551E7,5.7625337E7,2.57831E7,2.57831E7,2.2843694E7,7.8755915E7,2.7821389E7,2.7821389E7,2.4695923E7,6.8353237E7
