density,run,ProgCont,ProgAdap,0~ContRes,0~ContAll,0~MigProbCont,0~DivProbCont,0~GlucProbCont,0~CapProbCont,0~AdapRes,0~AdapAll,0~MigProbAdap,0~DivProbAdap,0~GlucProbAdap,0~CapProbAdap,20~ContRes,20~ContAll,20~MigProbCont,20~DivProbCont,20~GlucProbCont,20~CapProbCont,20~AdapRes,20~AdapAll,20~MigProbAdap,20~DivProbAdap,20~GlucProbAdap,20~CapProbAdap,40~ContRes,40~ContAll,40~MigProbCont,40~DivProbCont,40~GlucProbCont,40~CapProbCont,40~AdapRes,40~AdapAll,40~MigProbAdap,40~DivProbAdap,40~GlucProbAdap,40~CapProbAdap,60~ContRes,60~ContAll,60~MigProbCont,60~DivProbCont,60~GlucProbCont,60~CapProbCont,60~AdapRes,60~AdapAll,60~MigProbAdap,60~DivProbAdap,60~GlucProbAdap,60~CapProbAdap,80~ContRes,80~ContAll,80~MigProbCont,80~DivProbCont,80~GlucProbCont,80~CapProbCont,80~AdapRes,80~AdapAll,80~MigProbAdap,80~DivProbAdap,80~GlucProbAdap,80~CapProbAdap,100~ContRes,100~ContAll,100~MigProbCont,100~DivProbCont,100~GlucProbCont,100~CapProbCont,100~AdapRes,100~AdapAll,100~MigProbAdap,100~DivProbAdap,100~GlucProbAdap,100~CapProbAdap,120~ContRes,120~ContAll,120~MigProbCont,120~DivProbCont,120~GlucProbCont,120~CapProbCont,120~AdapRes,120~AdapAll,120~MigProbAdap,120~DivProbAdap,120~GlucProbAdap,120~CapProbAdap,140~ContRes,140~ContAll,140~MigProbCont,140~DivProbCont,140~GlucProbCont,140~CapProbCont,140~AdapRes,140~AdapAll,140~MigProbAdap,140~DivProbAdap,140~GlucProbAdap,140~CapProbAdap,160~ContRes,160~ContAll,160~MigProbCont,160~DivProbCont,160~GlucProbCont,160~CapProbCont,160~AdapRes,160~AdapAll,160~MigProbAdap,160~DivProbAdap,160~GlucProbAdap,160~CapProbAdap,180~ContRes,180~ContAll,180~MigProbCont,180~DivProbCont,180~GlucProbCont,180~CapProbCont,180~AdapRes,180~AdapAll,180~MigProbAdap,180~DivProbAdap,180~GlucProbAdap,180~CapProbAdap,200~ContRes,200~ContAll,200~MigProbCont,200~DivProbCont,200~GlucProbCont,200~CapProbCont,200~AdapRes,200~AdapAll,200~MigProbAdap,200~DivProbAdap,200~GlucProbAdap,200~CapProbAdap,220~ContRes,220~ContAll,220~MigProbCont,220~DivProbCont,220~GlucProbCont,220~CapProbCont,220~AdapRes,220~AdapAll,220~MigProbAdap,220~DivProbAdap,220~GlucProbAdap,220~CapProbAdap,240~ContRes,240~ContAll,240~MigProbCont,240~DivProbCont,240~GlucProbCont,240~CapProbCont,240~AdapRes,240~AdapAll,240~MigProbAdap,240~DivProbAdap,240~GlucProbAdap,240~CapProbAdap,260~ContRes,260~ContAll,260~MigProbCont,260~DivProbCont,260~GlucProbCont,260~CapProbCont,260~AdapRes,260~AdapAll,260~MigProbAdap,260~DivProbAdap,260~GlucProbAdap,260~CapProbAdap,280~ContRes,280~ContAll,280~MigProbCont,280~DivProbCont,280~GlucProbCont,280~CapProbCont,280~AdapRes,280~AdapAll,280~MigProbAdap,280~DivProbAdap,280~GlucProbAdap,280~CapProbAdap,300~ContRes,300~ContAll,300~MigProbCont,300~DivProbCont,300~GlucProbCont,300~CapProbCont,300~AdapRes,300~AdapAll,300~MigProbAdap,300~DivProbAdap,300~GlucProbAdap,300~CapProbAdap,320~ContRes,320~ContAll,320~MigProbCont,320~DivProbCont,320~GlucProbCont,320~CapProbCont,320~AdapRes,320~AdapAll,320~MigProbAdap,320~DivProbAdap,320~GlucProbAdap,320~CapProbAdap,340~ContRes,340~ContAll,340~MigProbCont,340~DivProbCont,340~GlucProbCont,340~CapProbCont,340~AdapRes,340~AdapAll,340~MigProbAdap,340~DivProbAdap,340~GlucProbAdap,340~CapProbAdap,360~ContRes,360~ContAll,360~MigProbCont,360~DivProbCont,360~GlucProbCont,360~CapProbCont,360~AdapRes,360~AdapAll,360~MigProbAdap,360~DivProbAdap,360~GlucProbAdap,360~CapProbAdap,380~ContRes,380~ContAll,380~MigProbCont,380~DivProbCont,380~GlucProbCont,380~CapProbCont,380~AdapRes,380~AdapAll,380~MigProbAdap,380~DivProbAdap,380~GlucProbAdap,380~CapProbAdap,400~ContRes,400~ContAll,400~MigProbCont,400~DivProbCont,400~GlucProbCont,400~CapProbCont,400~AdapRes,400~AdapAll,400~MigProbAdap,400~DivProbAdap,400~GlucProbAdap,400~CapProbAdap,420~ContRes,420~ContAll,420~MigProbCont,420~DivProbCont,420~GlucProbCont,420~CapProbCont,420~AdapRes,420~AdapAll,420~MigProbAdap,420~DivProbAdap,420~GlucProbAdap,420~CapProbAdap
0.1,0.0,172.0,121.0,455116.0,1001666.0,0.2872710203486895,0.09471741422894181,0.37147503656386416,0.11487079496495882,472875.0,1002004.0,0.2929387376431435,0.10239351669499278,0.37049768744884803,0.12554509963443686,721713.0,788678.0,0.3364784623872195,0.20387857937280707,0.3914798525315629,0.2039027647455574,732148.0,796966.0,0.33061613004615464,0.1952894993838308,0.3915216189349119,0.195744619133466,905089.0,911342.0,0.2816225956773932,0.1158177130526325,0.3867348596411034,0.11587153449044316,907515.0,913598.0,0.2802222005116827,0.11222544180934797,0.3891863342120886,0.11316579898293747,933738.0,934304.0,0.2514424794183084,0.05244082873829952,0.3789241379615917,0.05260400848890364,940143.0,940663.0,0.2539845378349736,0.053926605086120245,0.3815380784985142,0.05661721686458451,939656.0,939713.0,0.24829717096085765,0.043988340763813354,0.37516542867509,0.044501568500508557,963998.0,964046.0,0.25769927299155265,0.0500990159969216,0.37491201226524923,0.05830261285810343,944864.0,944872.0,0.24968197116331758,0.04394836490544935,0.3721631748374583,0.04554808470888473,1021266.0,1021271.0,0.27704601664532974,0.061569549981048015,0.37039793467595267,0.08450601964807289,956754.0,956756.0,0.25362421505932664,0.0460691529219257,0.3699465890223546,0.05085242139238584,1184014.0,1184014.0,0.31499310547757253,0.09214993548058849,0.37007321256192144,0.142274477016683,987448.0,987448.0,0.26344766396325753,0.05229866632174703,0.3690817886935798,0.06605173014186327,1604307.0,1604307.0,0.32800771040449583,0.1457475759269159,0.36795342446318635,0.1830663165483964,1074871.0,1074871.0,0.2864284305805818,0.0705124989247708,0.3701487772971248,0.1059101059161239,1841274.0,1841274.0,0.26535843180003804,0.08715916063010577,0.35379517282798223,0.08745905715994062
0.5,0.0,225.0,118.0,416177.0,1005120.0,0.15142518228488663,0.09260751565153026,0.39905226871067034,0.09695140990183275,408259.0,1008234.0,0.1511023423714198,0.09188141755110107,0.3989937996876644,0.09619468751476339,659987.0,699161.0,0.20132894084402475,0.20301510210810847,0.4094652966710027,0.20301595345776297,656547.0,697531.0,0.20388568443494456,0.2085340945791042,0.4097794793637701,0.2089176606045012,814721.0,816839.0,0.15999071591054356,0.11126557635610282,0.4043341153195547,0.11126803217529123,819132.0,821351.0,0.16192675354992309,0.1145412428367492,0.4045428983415675,0.11536856962821884,845676.0,845784.0,0.1404631687049996,0.05468860161200502,0.39873129500378934,0.05469486339738289,859650.0,859750.0,0.1430543293368083,0.05808081578860192,0.39906997904377123,0.06037799170648678,858449.0,858457.0,0.13897675926869907,0.04727480838317288,0.39818298222664095,0.04729233566812796,899146.0,899156.0,0.14567004428384675,0.05689950872969068,0.3987658646886417,0.06344275757953093,869278.0,869279.0,0.1393349522618938,0.04591287632935163,0.39870760417882406,0.0459626066325662,991151.0,991152.0,0.15628219353720377,0.0748443609084005,0.4001155945602956,0.09055184255408102,878713.0,878713.0,0.13983571358485128,0.045504599738330355,0.3993285511053315,0.045653480072581465,1238747.0,1238747.0,0.1660329224788442,0.11847948911374037,0.4002922540721779,0.1330888176956925,887894.0,887894.0,0.14043931044607927,0.045533182497218355,0.3995999643154606,0.04599070710191641,1524868.0,1524868.0,0.14468613261583937,0.11075502518124561,0.3932336445243594,0.11075732108001861,899846.0,899846.0,0.14168647926004474,0.046529881615404195,0.399536767310388,0.04792189248948815,1619516.0,1619516.0,0.12701012445667087,0.06192188999244738,0.3884757309505971,0.06192841288645163,921863.0,921863.0,0.1447288606531374,0.050264735909529394,0.3996472092247182,0.054378851559436024,1657959.0,1657959.0,0.12486862742767904,0.04976516827412564,0.3890548240357774,0.049786339783495,977118.0,977118.0,0.15223550064550326,0.0618746623638895,0.4003826841987414,0.07296151197171065,1685937.0,1685937.0,0.12545486059469146,0.047675115023475184,0.39055148132103185,0.04773125218744249,1131932.0,1131932.0,0.16488437856174673,0.0921744647076361,0.40100801968492894,0.11261950227447694,1711211.0,1711211.0,0.12603644435541103,0.0468269901066419,0.3912871189742954,0.04699253414446826
0.7,0.0,204.0,387.0,353543.0,1002632.0,0.099214628222945,0.09126873466217186,0.40929186397601214,0.09188026724829698,359499.0,1007188.0,0.09782183282152643,0.08581005350332763,0.40910972458989137,0.0863391310623176,571400.0,610703.0,0.14494372268988862,0.209886934477004,0.42000952416890225,0.2098876321317555,585647.0,625040.0,0.1466230515274661,0.21344206600809462,0.4203419798331747,0.21344206600809462,728918.0,730826.0,0.11150643161478868,0.12146694088644375,0.4148348495712807,0.12146968303311578,745321.0,747116.0,0.11168903424086817,0.1207280482342944,0.41481651438874517,0.1207280482342944,767060.0,767147.0,0.09339749738358881,0.059106541619643904,0.4088634058312934,0.05911648886714974,782478.0,782548.0,0.09342285474010917,0.05811178899122009,0.40895062832494256,0.05811178899122009,785304.0,785310.0,0.09151923987378281,0.049761504783600564,0.40863115942841616,0.049791801150721036,799207.0,799209.0,0.09146336349344444,0.04869531711048686,0.40851321454554657,0.04869531711048686,800906.0,800906.0,0.09151215366490813,0.048180761096662576,0.40912170616839405,0.048282331335772054,811441.0,811441.0,0.09142292450121212,0.047087085411124836,0.40902204662609426,0.047087085411124836,815792.0,815792.0,0.09183034851663979,0.048096276933621944,0.4091939042887436,0.04842125539482288,822965.0,822965.0,0.09152964340853725,0.04682640110788606,0.409196319829684,0.04682640110788606,834547.0,834547.0,0.09285644734948154,0.049839275075406815,0.4092604606112061,0.0508202956752515,833466.0,833466.0,0.09147673213891672,0.04594381870342556,0.40913535489294967,0.04594398371256358,868367.0,868367.0,0.09521232746104567,0.055196567597990756,0.4095667723218286,0.0578882930051656,842955.0,842955.0,0.09173045304230956,0.045750046472909485,0.40910280541980715,0.045750210874730614,948596.0,948596.0,0.1006348544460812,0.0719328087635204,0.409976255001784,0.0772628961670907,851836.0,851836.0,0.09184005665156182,0.045339436009265925,0.40937855104034737,0.045339844713343666,1145428.0,1145428.0,0.10523087627755037,0.10584236532825024,0.4095030557384193,0.10720508703707449,859100.0,859100.0,0.09185526465198428,0.04488242336321224,0.4093813493568451,0.0448831133971718,1357147.0,1357147.0,0.0957625844783425,0.09882114529864652,0.40582292858960634,0.09911451493581028,866363.0,866363.0,0.09202043236091176,0.04493638490392964,0.40926190340330904,0.04493841677360106,1477288.0,1477288.0,0.08670365681724483,0.07002385367307204,0.4027588731897879,0.07082176981614258,872886.0,872886.0,0.09217994306212444,0.04466460894700784,0.40927437938481426,0.04467174577671532,1570414.0,1570414.0,0.08636046077043355,0.06215320707580424,0.4027855852937942,0.0642938924978605,878588.0,878588.0,0.0922695227509997,0.04442359327994362,0.40944280627334234,0.04444543262324259,1723305.0,1723305.0,0.0918307963744943,0.07335020267578472,0.40397604310019586,0.07781762802604217,884524.0,884524.0,0.09238072476969471,0.04418676437507979,0.4094546016429177,0.04425653619088574,2069613.0,2069613.0,0.0996301558161781,0.1038802261344673,0.40448452045934735,0.10553888348343471,891404.0,891404.0,0.09267367990665584,0.04444374420607363,0.4093429701770948,0.0446603221420235,2502837.0,2502837.0,0.0959744347679781,0.10558057866357796,0.40195412276728104,0.10558057866357796,900834.0,900834.0,0.09321907919794889,0.04539578327567972,0.40925841641646393,0.046034992135090505,2768272.0,2768272.0,0.08729644896342151,0.07588437593402564,0.39945948575997237,0.07588438375791519,920332.0,920332.0,0.09483191615569861,0.04910492510735566,0.4091677453025161,0.05097294240966332,2912819.0,2912819.0,0.08427438264209332,0.059026652738957484,0.39947991233349833,0.05902673997136639,971684.0,971684.0,0.09881063907207928,0.0600524028066635,0.40962844808577803,0.06463187299084017,3013725.0,3013725.0,0.08414609458832192,0.05331649772779946,0.40047546657384886,0.053316886300906786,1119872.0,1119872.0,0.10523374881248264,0.09013055371196509,0.4097347374434742,0.09418911018275831
0.9,0.0,429.0,218.0,320348.0,1011514.0,0.05623257307049542,0.07979686559327831,0.4184989074025002,0.07979686559327831,350355.0,1008173.0,0.055678437644511886,0.07288599256993564,0.41859733644642527,0.07288599256993564,501612.0,536123.0,0.09234568142525716,0.1986634186013432,0.4291041656101582,0.1986634186013432,546593.0,579613.0,0.09288927548607598,0.19669154661845925,0.42920656845943006,0.19669154661845925,640808.0,642184.0,0.06935107430895247,0.12243255678466519,0.4243602752906701,0.12243255678466519,685419.0,686730.0,0.06760427636435958,0.11636962287852146,0.4237148229315325,0.11636962287852146,679932.0,679987.0,0.05519659121524755,0.06195037863671306,0.4188739118053864,0.06195037863671306,721531.0,721587.0,0.054390063235769906,0.05897433612087701,0.4185140545596086,0.05897433612087701,698935.0,698936.0,0.05314607750202507,0.05130201471559839,0.41833861315622384,0.05130201471559839,739711.0,739712.0,0.05286844525340719,0.05036438919321321,0.4181472821196751,0.05036438919321321,713983.0,713983.0,0.05269241402200593,0.04899297663150828,0.41845856561019357,0.04899297663150828,759564.0,759564.0,0.05321785442309456,0.05079986096096929,0.4183739109198921,0.05079986096096929,727529.0,727529.0,0.05259113807743017,0.04841924718738557,0.4185055383304102,0.04841924718738557,789827.0,789827.0,0.05440155001153232,0.054814925759644605,0.418591268847273,0.054814925759644605,740301.0,740301.0,0.052430020533403426,0.04758106419655823,0.41845306166656016,0.04758106419655823,843647.0,843647.0,0.05687367899514358,0.06394747430563824,0.41893499497496467,0.06394747430563824,752196.0,752196.0,0.05237391319284049,0.047231676734741546,0.4183190911235389,0.047231676734741546,932615.0,932615.0,0.05958653660706138,0.07599192959633094,0.4195042930788975,0.07599192959633094,763506.0,763506.0,0.05237214013336896,0.046998846497989494,0.41831732921017023,0.046998846497989494,1045007.0,1045007.0,0.05976969001924716,0.08046771053586907,0.41907077626774,0.08046771053586907,774023.0,774023.0,0.052264604407018085,0.04639234491829493,0.4182779344294042,0.04639234491829493,1143713.0,1143713.0,0.057315655417677774,0.07239916852830151,0.41838875976861556,0.07239916852830151,784280.0,784280.0,0.052255158587031794,0.046243558042395015,0.418205623547271,0.046243558042395015,1214404.0,1214404.0,0.0550886501408931,0.06209447638461326,0.41773761203523585,0.06209447638461326,793751.0,793751.0,0.05228513596375752,0.046046450238380866,0.418230834543424,0.046046450238380866,1267292.0,1267292.0,0.05413078805428022,0.05615223368870495,0.4175622924395501,0.05615223368870495,802803.0,802803.0,0.052195719278481434,0.04549882513443093,0.41811822556379513,0.04549882513443093,1310038.0,1310038.0,0.05377001974997652,0.053066443935561064,0.4175969945563872,0.053066443935561064,811020.0,811020.0,0.05219166479713861,0.04500897011119359,0.41820560437311827,0.04500897011119359,1347713.0,1347713.0,0.053761091024500884,0.05146698427391322,0.4176044539478753,0.05146698427391322,819731.0,819731.0,0.052199929004118684,0.04496061898929521,0.41816683577864283,0.04496061898929521,1382651.0,1382651.0,0.05381348517458981,0.050503673354682296,0.4177291893427148,0.050503673354682296,828138.0,828138.0,0.052344373853763414,0.04558634613535055,0.4181972504462414,0.04558634613535055,1414050.0,1414050.0,0.053852118865225354,0.049630364598610865,0.4178758418403097,0.049630364598610865,841810.0,841810.0,0.05272685986005155,0.0476315879245202,0.4183713816822442,0.0476315879245202,1443393.0,1443393.0,0.05387364625871275,0.04885952971767979,0.4179992161700757,0.04885952971767979,867378.0,867378.0,0.05361975136398628,0.052223496339275734,0.4184209410437733,0.052223496339275734,1470819.0,1470819.0,0.05393531648195901,0.048147445707282965,0.4178864218497124,0.048147445707282965,923339.0,923339.0,0.0555798831895091,0.06315557407003172,0.418448380997451,0.06315557407003172,1495901.0,1495901.0,0.05403456217639407,0.04768847822370304,0.4179766850226811,0.04768847822370304,1027751.0,1027751.0,0.057146680300873214,0.07801411840979774,0.4181707231792266,0.07801411840979774,1520640.0,1520640.0,0.05410354290721079,0.04743832693097883,0.41794652188968584,0.04743832693097883,1156944.0,1156944.0,0.05514936155330657,0.08170497127879268,0.4169726768225438,0.08170497127879268,1542787.0,1542787.0,0.05406865003404491,0.046755786487039555,0.417890420185424,0.046755786487039555
